"consumption_id","building_id","price_id","consumption_date","amount"
1377,5,10,"2019-07-01","6926.00"
1378,3,10,"2019-07-01","5665.00"
1379,9,10,"2019-07-01","6673.00"
1380,7,10,"2019-07-01","5605.00"
1381,6,10,"2019-07-01","6984.00"
1382,1,10,"2019-07-01","6857.00"
1383,2,10,"2019-07-01","6038.00"
1384,8,10,"2019-07-01","6094.00"
1385,11,10,"2019-07-01","5183.00"
1386,10,10,"2019-07-01","6666.00"
1387,4,10,"2019-06-01","6404.00"
1388,5,10,"2019-06-01","5229.00"
1389,3,10,"2019-06-01","7249.00"
1390,9,10,"2019-06-01","5773.00"
1391,7,10,"2019-06-01","5740.00"
1392,6,10,"2019-06-01","6986.00"
1393,1,10,"2019-06-01","4329.00"
1394,2,10,"2019-06-01","6730.00"
1395,8,10,"2019-06-01","6957.00"
1396,11,10,"2019-06-01","5801.00"
1397,10,10,"2019-06-01","6919.00"
1398,4,10,"2019-05-01","4578.00"
1399,5,10,"2019-05-01","5230.00"
1400,3,10,"2019-05-01","4795.00"
1401,9,10,"2019-05-01","5380.00"
1402,7,10,"2019-05-01","5630.00"
1403,6,10,"2019-05-01","6909.00"
1404,1,10,"2019-05-01","6972.00"
1405,2,10,"2019-05-01","6774.00"
1406,8,10,"2019-05-01","5087.00"
1407,11,10,"2019-05-01","7213.00"
1408,10,10,"2019-05-01","6882.00"
1409,4,10,"2019-04-01","6356.00"
1410,5,10,"2019-04-01","5412.00"
1411,3,10,"2019-04-01","5396.00"
1412,9,10,"2019-04-01","4910.00"
1413,7,10,"2019-04-01","5010.00"
1414,6,10,"2019-04-01","5498.00"
1415,1,10,"2019-04-01","6313.00"
1416,2,10,"2019-04-01","5304.00"
1417,8,10,"2019-04-01","5158.00"
1418,11,10,"2019-04-01","4956.00"
1419,10,10,"2019-04-01","5715.00"
1420,4,10,"2019-03-01","6998.00"
1421,5,10,"2019-03-01","4483.00"
1422,3,10,"2019-03-01","5517.00"
1423,9,10,"2019-03-01","6031.00"
1424,7,10,"2019-03-01","4251.00"
1425,6,10,"2019-03-01","5600.00"
1426,1,10,"2019-03-01","4772.00"
1427,2,10,"2019-03-01","6741.00"
1428,8,10,"2019-03-01","6187.00"
1429,11,10,"2019-03-01","7091.00"
1430,10,10,"2019-03-01","5582.00"
1431,4,10,"2019-02-01","6784.00"
1432,5,10,"2019-02-01","4742.00"
1433,3,10,"2019-02-01","5176.00"
1434,9,10,"2019-02-01","6378.00"
1435,7,10,"2019-02-01","4798.00"
1436,6,10,"2019-02-01","4185.00"
1437,1,10,"2019-02-01","6235.00"
1438,2,10,"2019-02-01","7034.00"
1439,8,10,"2019-02-01","6097.00"
1440,11,10,"2019-02-01","4186.00"
1441,10,10,"2019-02-01","5224.00"
1442,4,10,"2019-01-01","5452.00"
1443,5,10,"2019-01-01","6144.00"
1444,3,10,"2019-01-01","6065.00"
1445,9,10,"2019-01-01","6536.00"
1446,7,10,"2019-01-01","4021.00"
1447,6,10,"2019-01-01","4942.00"
1448,1,10,"2019-01-01","5351.00"
1449,2,10,"2019-01-01","4295.00"
1450,8,10,"2019-01-01","5256.00"
1451,11,10,"2019-01-01","6010.00"
1452,10,10,"2019-01-01","5604.00"
1453,4,11,"2019-12-01","42027.00"
1454,5,11,"2019-12-01","48134.00"
1455,3,11,"2019-12-01","47079.00"
1456,9,11,"2019-12-01","37106.00"
1457,7,11,"2019-12-01","33938.00"
1458,6,11,"2019-12-01","38611.00"
1459,1,11,"2019-12-01","48434.00"
1460,2,11,"2019-12-01","45974.00"
1461,8,11,"2019-12-01","51023.00"
1462,11,11,"2019-12-01","57947.00"
1463,10,11,"2019-12-01","42292.00"
1464,4,11,"2019-11-01","35443.00"
1465,5,11,"2019-11-01","46656.00"
1466,3,11,"2019-11-01","58132.00"
1467,9,11,"2019-11-01","33793.00"
1468,7,11,"2019-11-01","32352.00"
1469,6,11,"2019-11-01","51652.00"
1470,1,11,"2019-11-01","58332.00"
1471,2,11,"2019-11-01","50550.00"
1472,8,11,"2019-11-01","59091.00"
1473,11,11,"2019-11-01","44054.00"
1474,10,11,"2019-11-01","37260.00"
1475,4,11,"2019-10-01","37434.00"
1476,5,11,"2019-10-01","56335.00"
1477,3,11,"2019-10-01","35108.00"
1478,9,11,"2019-10-01","40681.00"
1479,7,11,"2019-10-01","32782.00"
1480,6,11,"2019-10-01","49616.00"
1481,1,11,"2019-10-01","56681.00"
1482,2,11,"2019-10-01","35855.00"
1483,8,11,"2019-10-01","46616.00"
1484,11,11,"2019-10-01","36415.00"
1485,10,11,"2019-10-01","51677.00"
1486,4,11,"2019-09-01","53976.00"
1487,5,11,"2019-09-01","48372.00"
1488,3,11,"2019-09-01","41094.00"
1489,9,11,"2019-09-01","35276.00"
1490,7,11,"2019-09-01","59522.00"
1491,6,11,"2019-09-01","48070.00"
1492,1,11,"2019-09-01","53877.00"
1493,2,11,"2019-09-01","59519.00"
1494,8,11,"2019-09-01","50385.00"
1495,11,11,"2019-09-01","33686.00"
1496,10,11,"2019-09-01","58150.00"
1497,4,11,"2019-08-01","35221.00"
1498,5,11,"2019-08-01","55128.00"
1499,3,11,"2019-08-01","57213.00"
1500,9,11,"2019-08-01","52090.00"
1501,7,11,"2019-08-01","44565.00"
1502,6,11,"2019-08-01","53815.00"
1503,1,11,"2019-08-01","48705.00"
1504,2,11,"2019-08-01","29656.00"
1505,8,11,"2019-08-01","51146.00"
1506,11,11,"2019-08-01","52722.00"
1507,10,11,"2019-08-01","32747.00"
1508,4,11,"2019-07-01","32128.00"
1509,5,11,"2019-07-01","46903.00"
1510,3,11,"2019-07-01","29909.00"
1511,9,11,"2019-07-01","40083.00"
1512,7,11,"2019-07-01","50555.00"
1513,6,11,"2019-07-01","35974.00"
1514,1,11,"2019-07-01","31368.00"
1515,2,11,"2019-07-01","51921.00"
1516,8,11,"2019-07-01","50731.00"
1517,11,11,"2019-07-01","31398.00"
1518,10,11,"2019-07-01","34073.00"
1519,4,11,"2019-06-01","54813.00"
1520,5,11,"2019-06-01","46415.00"
1521,3,11,"2019-06-01","32600.00"
1522,9,11,"2019-06-01","42334.00"
1523,7,11,"2019-06-01","57500.00"
1524,6,11,"2019-06-01","29654.00"
1525,1,11,"2019-06-01","32921.00"
1526,2,11,"2019-06-01","31432.00"
1527,8,11,"2019-06-01","48613.00"
1528,11,11,"2019-06-01","39206.00"
1529,10,11,"2019-06-01","38618.00"
1530,4,11,"2019-05-01","51980.00"
1531,5,11,"2019-05-01","51402.00"
1532,3,11,"2019-05-01","38654.00"
1533,9,11,"2019-05-01","42539.00"
1534,7,11,"2019-05-01","47146.00"
1535,6,11,"2019-05-01","55755.00"
1536,1,11,"2019-05-01","30824.00"
1537,2,11,"2019-05-01","53787.00"
1538,8,11,"2019-05-01","43301.00"
1539,11,11,"2019-05-01","34736.00"
1540,10,11,"2019-05-01","43337.00"
1541,4,11,"2019-04-01","29185.00"
1542,5,11,"2019-04-01","35132.00"
1543,3,11,"2019-04-01","38383.00"
1544,9,11,"2019-04-01","47161.00"
1545,7,11,"2019-04-01","48179.00"
1546,6,11,"2019-04-01","49633.00"
1547,1,11,"2019-04-01","51970.00"
1548,2,11,"2019-04-01","52789.00"
1549,8,11,"2019-04-01","32118.00"
1550,11,11,"2019-04-01","49235.00"
1551,10,11,"2019-04-01","57204.00"
1552,4,11,"2019-03-01","57596.00"
1553,5,11,"2019-03-01","44325.00"
1554,3,11,"2019-03-01","57470.00"
1555,9,11,"2019-03-01","51313.00"
1556,7,11,"2019-03-01","50186.00"
1557,6,11,"2019-03-01","45906.00"
1558,1,11,"2019-03-01","38498.00"
1559,2,11,"2019-03-01","51166.00"
1560,8,11,"2019-03-01","53213.00"
1561,11,11,"2019-03-01","46358.00"
1562,10,11,"2019-03-01","42188.00"
1563,4,11,"2019-02-01","36338.00"
1564,5,11,"2019-02-01","42614.00"
1565,3,11,"2019-02-01","57809.00"
1566,9,11,"2019-02-01","36057.00"
1567,7,11,"2019-02-01","40489.00"
1568,6,11,"2019-02-01","28748.00"
1569,1,11,"2019-02-01","41143.00"
1570,2,11,"2019-02-01","48239.00"
1571,8,11,"2019-02-01","35953.00"
1572,11,11,"2019-02-01","57211.00"
1573,10,11,"2019-02-01","52264.00"
1574,4,11,"2019-01-01","38437.00"
1575,5,11,"2019-01-01","54328.00"
1576,3,11,"2019-01-01","41778.00"
1577,9,11,"2019-01-01","48320.00"
1578,7,11,"2019-01-01","53583.00"
1579,6,11,"2019-01-01","29414.00"
1580,1,11,"2019-01-01","33900.00"
1581,2,11,"2019-01-01","42751.00"
1582,8,11,"2019-01-01","32239.00"
1583,11,11,"2019-01-01","48636.00"
1584,10,11,"2019-01-01","39154.00"
1585,10,7,"2016-01-01","346159.00"
1586,10,4,"2016-01-01","38819.00"
1587,10,6,"2016-01-01","3378.00"
1588,11,7,"2016-01-01","281717.00"
1589,11,4,"2016-01-01","46252.00"
1590,8,7,"2016-01-01","259530.00"
1591,8,4,"2016-01-01","41091.00"
1592,2,7,"2016-01-01","309176.00"
1593,2,4,"2016-01-01","25577.00"
1594,1,7,"2016-01-01","257742.00"
1595,1,4,"2016-01-01","33917.00"
1596,6,7,"2016-01-01","276221.00"
1597,11,6,"2016-01-01","2187.00"
1598,8,6,"2016-01-01","3173.00"
1599,2,6,"2016-01-01","3581.00"
1600,1,6,"2016-01-01","4709.00"
1601,6,4,"2016-01-01","35698.00"
1602,6,6,"2016-01-01","2810.00"
1603,7,7,"2016-01-01","401399.00"
1604,7,4,"2016-01-01","35458.00"
1605,7,6,"2016-01-01","3660.00"
1606,9,7,"2016-01-01","413543.00"
1607,9,4,"2016-01-01","29061.00"
1608,9,6,"2016-01-01","2149.00"
1609,3,7,"2016-01-01","343048.00"
1610,3,4,"2016-01-01","30666.00"
1611,3,6,"2016-01-01","4075.00"
1612,5,7,"2016-01-01","412804.00"
1613,5,4,"2016-01-01","23541.00"
1614,5,6,"2016-01-01","3263.00"
1615,4,7,"2016-01-01","417348.00"
1616,4,4,"2016-01-01","33490.00"
1617,4,6,"2016-01-01","3067.00"
1618,10,7,"2016-02-01","437812.00"
1619,10,4,"2016-02-01","41404.00"
1620,10,6,"2016-02-01","4822.00"
1621,11,7,"2016-02-01","370356.00"
1622,11,4,"2016-02-01","50269.00"
1623,11,6,"2016-02-01","2872.00"
1624,8,7,"2016-02-01","231200.00"
1625,8,4,"2016-02-01","38796.00"
1626,8,6,"2016-02-01","4414.00"
1627,2,7,"2016-02-01","336263.00"
1628,2,4,"2016-02-01","30638.00"
1629,2,6,"2016-02-01","2861.00"
1630,1,7,"2016-02-01","267027.00"
1631,1,4,"2016-02-01","47231.00"
1632,1,6,"2016-02-01","3846.00"
1633,6,7,"2016-02-01","424629.00"
1634,6,4,"2016-02-01","21445.00"
1635,6,6,"2016-02-01","3802.00"
1636,7,7,"2016-02-01","453536.00"
1637,7,4,"2016-02-01","43418.00"
1638,7,6,"2016-02-01","4704.00"
1639,9,7,"2016-02-01","252241.00"
1640,9,4,"2016-02-01","49719.00"
1641,9,6,"2016-02-01","2499.00"
1642,3,7,"2016-02-01","202733.00"
1643,3,4,"2016-02-01","32055.00"
1644,3,6,"2016-02-01","3200.00"
1645,5,7,"2016-02-01","258350.00"
1646,5,4,"2016-02-01","33749.00"
1647,5,6,"2016-02-01","3946.00"
1648,4,7,"2016-02-01","408801.00"
1649,4,4,"2016-02-01","22845.00"
1650,4,6,"2016-02-01","4403.00"
1651,10,7,"2016-03-01","242522.00"
1652,10,4,"2016-03-01","27059.00"
1653,10,6,"2016-03-01","2617.00"
1654,11,7,"2016-03-01","363959.00"
1655,11,4,"2016-03-01","33456.00"
1656,11,6,"2016-03-01","2317.00"
1657,8,7,"2016-03-01","424409.00"
1658,8,4,"2016-03-01","26934.00"
1659,8,6,"2016-03-01","2160.00"
1660,2,7,"2016-03-01","423089.00"
1661,2,4,"2016-03-01","35397.00"
1662,2,6,"2016-03-01","4854.00"
1663,1,7,"2016-03-01","234020.00"
1664,1,4,"2016-03-01","34906.00"
1665,1,6,"2016-03-01","3400.00"
1666,6,7,"2016-03-01","417242.00"
1667,6,4,"2016-03-01","40682.00"
1668,6,6,"2016-03-01","3773.00"
1669,7,7,"2016-03-01","398217.00"
1670,7,4,"2016-03-01","33341.00"
1671,7,6,"2016-03-01","4886.00"
1672,9,7,"2016-03-01","461819.00"
1673,9,4,"2016-03-01","29178.00"
1674,9,6,"2016-03-01","2844.00"
1675,3,7,"2016-03-01","239402.00"
1676,3,4,"2016-03-01","48668.00"
1677,3,6,"2016-03-01","2327.00"
1678,5,7,"2016-03-01","238633.00"
1679,5,4,"2016-03-01","29262.00"
1680,5,6,"2016-03-01","4298.00"
1681,4,7,"2016-03-01","471206.00"
1682,4,4,"2016-03-01","29866.00"
1683,4,6,"2016-03-01","4075.00"
1684,10,7,"2016-04-01","266742.00"
1685,10,4,"2016-04-01","36271.00"
1686,10,6,"2016-04-01","3267.00"
1687,11,7,"2016-04-01","242610.00"
1688,11,4,"2016-04-01","50193.00"
1689,11,6,"2016-04-01","3522.00"
1690,8,7,"2016-04-01","488203.00"
1691,8,4,"2016-04-01","38987.00"
1692,8,6,"2016-04-01","4520.00"
1693,2,7,"2016-04-01","314863.00"
1694,2,4,"2016-04-01","40734.00"
1695,2,6,"2016-04-01","3697.00"
1696,1,7,"2016-04-01","329990.00"
1697,1,4,"2016-04-01","32011.00"
1698,1,6,"2016-04-01","3175.00"
1699,6,7,"2016-04-01","243752.00"
1700,6,4,"2016-04-01","35146.00"
1701,6,6,"2016-04-01","3775.00"
1702,7,7,"2016-04-01","393447.00"
1703,7,4,"2016-04-01","30633.00"
1704,7,6,"2016-04-01","4645.00"
1705,9,7,"2016-04-01","361251.00"
1706,9,4,"2016-04-01","44703.00"
1707,9,6,"2016-04-01","3097.00"
1708,3,7,"2016-04-01","249738.00"
1709,3,4,"2016-04-01","30314.00"
1710,3,6,"2016-04-01","4818.00"
1711,5,7,"2016-04-01","446149.00"
1712,5,4,"2016-04-01","23830.00"
1713,5,6,"2016-04-01","3599.00"
1714,4,7,"2016-04-01","310387.00"
1715,4,4,"2016-04-01","47597.00"
1716,4,6,"2016-04-01","4378.00"
1717,10,7,"2016-05-01","307569.00"
1718,10,4,"2016-05-01","47745.00"
1719,10,6,"2016-05-01","3581.00"
1720,11,7,"2016-05-01","497381.00"
1721,11,4,"2016-05-01","27675.00"
1722,11,6,"2016-05-01","4381.00"
1723,8,7,"2016-05-01","216109.00"
1724,8,4,"2016-05-01","39647.00"
1725,8,6,"2016-05-01","2735.00"
1726,2,7,"2016-05-01","265688.00"
1727,2,4,"2016-05-01","37347.00"
1728,2,6,"2016-05-01","4357.00"
1729,1,7,"2016-05-01","205951.00"
1730,1,4,"2016-05-01","25297.00"
1731,1,6,"2016-05-01","3933.00"
1732,6,7,"2016-05-01","470276.00"
1733,6,4,"2016-05-01","26339.00"
1734,6,6,"2016-05-01","4602.00"
1735,7,7,"2016-05-01","429552.00"
1736,7,4,"2016-05-01","34993.00"
1737,7,6,"2016-05-01","4807.00"
1738,9,7,"2016-05-01","476596.00"
1739,9,4,"2016-05-01","48104.00"
1740,9,6,"2016-05-01","5228.00"
1741,3,7,"2016-05-01","460030.00"
1742,3,4,"2016-05-01","27802.00"
1743,3,6,"2016-05-01","4766.00"
1744,5,7,"2016-05-01","459351.00"
1745,5,4,"2016-05-01","47591.00"
1746,5,6,"2016-05-01","4146.00"
1747,4,7,"2016-05-01","498942.00"
1748,4,4,"2016-05-01","34140.00"
1749,4,6,"2016-05-01","4374.00"
1750,10,7,"2016-06-01","332451.00"
1751,10,4,"2016-06-01","21944.00"
1752,10,6,"2016-06-01","4259.00"
1753,11,7,"2016-06-01","358497.00"
1754,11,4,"2016-06-01","46514.00"
1755,11,6,"2016-06-01","3885.00"
1756,8,7,"2016-06-01","216537.00"
1757,8,4,"2016-06-01","49269.00"
1758,8,6,"2016-06-01","3949.00"
1759,2,7,"2016-06-01","397773.00"
1760,2,4,"2016-06-01","43278.00"
1761,2,6,"2016-06-01","2718.00"
1762,1,7,"2016-06-01","490303.00"
1763,1,4,"2016-06-01","41112.00"
1764,1,6,"2016-06-01","5208.00"
1765,6,7,"2016-06-01","371226.00"
1766,6,4,"2016-06-01","35925.00"
1767,6,6,"2016-06-01","4491.00"
1768,7,7,"2016-06-01","499003.00"
1769,7,4,"2016-06-01","46981.00"
1770,7,6,"2016-06-01","3201.00"
1771,9,7,"2016-06-01","313142.00"
1772,9,4,"2016-06-01","23787.00"
1773,9,6,"2016-06-01","4090.00"
1774,3,7,"2016-06-01","317741.00"
1775,3,4,"2016-06-01","26631.00"
1776,3,6,"2016-06-01","2874.00"
1777,5,7,"2016-06-01","370077.00"
1778,5,4,"2016-06-01","41555.00"
1779,5,6,"2016-06-01","2462.00"
1780,4,7,"2016-06-01","414824.00"
1781,4,4,"2016-06-01","32686.00"
1782,4,6,"2016-06-01","2399.00"
1783,10,7,"2016-07-01","460927.00"
1784,10,4,"2016-07-01","28072.00"
1785,10,6,"2016-07-01","4909.00"
1786,11,7,"2016-07-01","255058.00"
1787,11,4,"2016-07-01","22048.00"
1788,11,6,"2016-07-01","4602.00"
1789,8,7,"2016-07-01","266818.00"
1790,8,4,"2016-07-01","42219.00"
1791,8,6,"2016-07-01","4056.00"
1792,2,7,"2016-07-01","438939.00"
1793,2,4,"2016-07-01","46136.00"
1794,2,6,"2016-07-01","4540.00"
1795,1,7,"2016-07-01","465708.00"
1796,1,4,"2016-07-01","42630.00"
1797,1,6,"2016-07-01","2391.00"
1798,6,7,"2016-07-01","284561.00"
1799,6,4,"2016-07-01","41079.00"
1800,6,6,"2016-07-01","5058.00"
1801,7,7,"2016-07-01","404080.00"
1802,7,4,"2016-07-01","25445.00"
1803,7,6,"2016-07-01","3228.00"
1804,9,7,"2016-07-01","202790.00"
1805,9,4,"2016-07-01","49762.00"
1806,9,6,"2016-07-01","3911.00"
1807,3,7,"2016-07-01","293231.00"
1808,3,4,"2016-07-01","31431.00"
1809,3,6,"2016-07-01","2674.00"
1810,5,7,"2016-07-01","205516.00"
1811,5,4,"2016-07-01","37058.00"
1812,5,6,"2016-07-01","5334.00"
1813,4,7,"2016-07-01","333281.00"
1814,4,4,"2016-07-01","50319.00"
1815,4,6,"2016-07-01","4902.00"
1816,10,7,"2016-08-01","252698.00"
1817,10,4,"2016-08-01","45063.00"
1818,10,6,"2016-08-01","2995.00"
1819,11,7,"2016-08-01","223918.00"
1820,11,4,"2016-08-01","33654.00"
1821,11,6,"2016-08-01","4406.00"
1822,8,7,"2016-08-01","395586.00"
1823,8,4,"2016-08-01","35793.00"
1824,8,6,"2016-08-01","2424.00"
1825,2,7,"2016-08-01","346811.00"
1826,2,4,"2016-08-01","43615.00"
1827,2,6,"2016-08-01","4942.00"
1828,1,7,"2016-08-01","379880.00"
1829,1,4,"2016-08-01","39069.00"
1830,1,6,"2016-08-01","4594.00"
1831,6,7,"2016-08-01","329126.00"
1832,6,4,"2016-08-01","35694.00"
1833,6,6,"2016-08-01","3271.00"
1834,7,7,"2016-08-01","431541.00"
1835,7,4,"2016-08-01","37407.00"
1836,7,6,"2016-08-01","4923.00"
1837,9,7,"2016-08-01","283321.00"
1838,9,4,"2016-08-01","50542.00"
1839,9,6,"2016-08-01","2957.00"
1840,3,7,"2016-08-01","221813.00"
1841,3,4,"2016-08-01","49394.00"
1842,3,6,"2016-08-01","2610.00"
1843,5,7,"2016-08-01","447622.00"
1844,5,4,"2016-08-01","43570.00"
1845,5,6,"2016-08-01","3167.00"
1846,4,7,"2016-08-01","216859.00"
1847,4,4,"2016-08-01","26048.00"
1848,4,6,"2016-08-01","2623.00"
1849,10,7,"2016-09-01","244019.00"
1850,10,4,"2016-09-01","25874.00"
1851,10,6,"2016-09-01","5086.00"
1852,11,7,"2016-09-01","207081.00"
1853,11,4,"2016-09-01","34311.00"
1854,11,6,"2016-09-01","4312.00"
1855,8,7,"2016-09-01","370185.00"
1856,8,4,"2016-09-01","24478.00"
1857,8,6,"2016-09-01","4326.00"
1858,2,7,"2016-09-01","397906.00"
1859,2,4,"2016-09-01","30891.00"
1860,2,6,"2016-09-01","3604.00"
1861,1,7,"2016-09-01","309002.00"
1862,1,4,"2016-09-01","34569.00"
1863,1,6,"2016-09-01","4672.00"
1864,6,7,"2016-09-01","404468.00"
1865,6,4,"2016-09-01","44257.00"
1866,6,6,"2016-09-01","2509.00"
1867,7,7,"2016-09-01","421190.00"
1868,7,4,"2016-09-01","49361.00"
1869,7,6,"2016-09-01","2945.00"
1870,9,7,"2016-09-01","307448.00"
1871,9,4,"2016-09-01","23543.00"
1872,9,6,"2016-09-01","3925.00"
1873,3,7,"2016-09-01","308518.00"
1874,3,4,"2016-09-01","35338.00"
1875,3,6,"2016-09-01","4350.00"
1876,5,7,"2016-09-01","259650.00"
1877,5,4,"2016-09-01","40670.00"
1878,5,6,"2016-09-01","3025.00"
1879,4,7,"2016-09-01","394673.00"
1880,4,4,"2016-09-01","30268.00"
1881,4,6,"2016-09-01","4574.00"
1882,10,7,"2016-10-01","334502.00"
1883,10,4,"2016-10-01","49641.00"
1884,10,6,"2016-10-01","3278.00"
1885,11,7,"2016-10-01","234978.00"
1886,11,4,"2016-10-01","47808.00"
1887,11,6,"2016-10-01","5414.00"
1888,8,7,"2016-10-01","331388.00"
1889,8,4,"2016-10-01","43291.00"
1890,8,6,"2016-10-01","4083.00"
1891,2,7,"2016-10-01","340609.00"
1892,2,4,"2016-10-01","50631.00"
1893,2,6,"2016-10-01","3234.00"
1894,1,7,"2016-10-01","432769.00"
1895,1,4,"2016-10-01","42244.00"
1896,1,6,"2016-10-01","5224.00"
1897,6,7,"2016-10-01","361418.00"
1898,6,4,"2016-10-01","28023.00"
1899,6,6,"2016-10-01","4131.00"
1900,7,7,"2016-10-01","500791.00"
1901,7,4,"2016-10-01","47578.00"
1902,7,6,"2016-10-01","2726.00"
1903,9,7,"2016-10-01","444777.00"
1904,9,4,"2016-10-01","34513.00"
1905,9,6,"2016-10-01","5362.00"
1906,3,7,"2016-10-01","337703.00"
1907,3,4,"2016-10-01","41417.00"
1908,3,6,"2016-10-01","4203.00"
1909,5,7,"2016-10-01","303875.00"
1910,5,4,"2016-10-01","36139.00"
1911,5,6,"2016-10-01","3009.00"
1912,4,7,"2016-10-01","340881.00"
1913,4,4,"2016-10-01","39723.00"
1914,4,6,"2016-10-01","2780.00"
1915,10,7,"2016-11-01","256575.00"
1916,10,4,"2016-11-01","49911.00"
1917,10,6,"2016-11-01","4493.00"
1918,11,7,"2016-11-01","285423.00"
1919,11,4,"2016-11-01","34744.00"
1920,11,6,"2016-11-01","4338.00"
1921,8,7,"2016-11-01","223897.00"
1922,8,4,"2016-11-01","40455.00"
1923,8,6,"2016-11-01","3564.00"
1924,2,7,"2016-11-01","220625.00"
1925,2,4,"2016-11-01","34226.00"
1926,2,6,"2016-11-01","3418.00"
1927,1,7,"2016-11-01","373711.00"
1928,1,4,"2016-11-01","24183.00"
1929,1,6,"2016-11-01","4532.00"
1930,6,7,"2016-11-01","494823.00"
1931,6,4,"2016-11-01","26004.00"
1932,6,6,"2016-11-01","4515.00"
1933,7,7,"2016-11-01","207534.00"
1934,7,4,"2016-11-01","43201.00"
1935,7,6,"2016-11-01","3281.00"
1936,9,7,"2016-11-01","331406.00"
1937,9,4,"2016-11-01","29970.00"
1938,9,6,"2016-11-01","4342.00"
1939,3,7,"2016-11-01","257234.00"
1940,3,4,"2016-11-01","45635.00"
1941,3,6,"2016-11-01","2604.00"
1942,5,7,"2016-11-01","246880.00"
1943,5,4,"2016-11-01","34473.00"
1944,5,6,"2016-11-01","3858.00"
1945,4,7,"2016-11-01","471008.00"
1946,4,4,"2016-11-01","46082.00"
1947,4,6,"2016-11-01","3432.00"
1948,10,7,"2016-12-01","422766.00"
1949,10,4,"2016-12-01","40969.00"
1950,10,6,"2016-12-01","3345.00"
1951,11,7,"2016-12-01","378691.00"
1952,11,4,"2016-12-01","31953.00"
1953,11,6,"2016-12-01","5124.00"
1954,8,7,"2016-12-01","502349.00"
1955,8,4,"2016-12-01","52346.00"
1956,8,6,"2016-12-01","4266.00"
1957,2,7,"2016-12-01","229664.00"
1958,2,4,"2016-12-01","49339.00"
1959,2,6,"2016-12-01","4911.00"
1960,1,7,"2016-12-01","402811.00"
1961,1,4,"2016-12-01","33358.00"
1962,1,6,"2016-12-01","4541.00"
1963,6,7,"2016-12-01","293486.00"
1964,6,4,"2016-12-01","50913.00"
1965,6,6,"2016-12-01","3943.00"
1966,7,7,"2016-12-01","273201.00"
1967,7,4,"2016-12-01","49197.00"
1968,7,6,"2016-12-01","4908.00"
1969,9,7,"2016-12-01","304827.00"
1970,9,4,"2016-12-01","31378.00"
1971,9,6,"2016-12-01","2983.00"
1972,3,7,"2016-12-01","461694.00"
1973,3,4,"2016-12-01","40159.00"
1974,3,6,"2016-12-01","3061.00"
1975,5,7,"2016-12-01","268351.00"
1976,5,4,"2016-12-01","44929.00"
1977,5,6,"2016-12-01","4895.00"
1978,4,7,"2016-12-01","259351.00"
1979,4,4,"2016-12-01","39290.00"
1980,4,6,"2016-12-01","4969.00"
1981,10,8,"2017-01-01","482551.00"
1982,10,2,"2017-01-01","46523.00"
1983,10,9,"2017-01-01","4980.00"
1984,11,8,"2017-01-01","300012.00"
1985,11,2,"2017-01-01","38831.00"
1986,11,9,"2017-01-01","4378.00"
1987,8,8,"2017-01-01","434737.00"
1988,8,2,"2017-01-01","37719.00"
1989,8,9,"2017-01-01","3255.00"
1990,2,8,"2017-01-01","406975.00"
1991,2,2,"2017-01-01","29725.00"
1992,2,9,"2017-01-01","4631.00"
1993,1,8,"2017-01-01","374090.00"
1994,1,2,"2017-01-01","27874.00"
1995,1,9,"2017-01-01","3721.00"
1996,6,8,"2017-01-01","404167.00"
1997,6,2,"2017-01-01","43667.00"
1998,6,9,"2017-01-01","3853.00"
1999,7,8,"2017-01-01","372226.00"
2000,7,2,"2017-01-01","24166.00"
2001,7,9,"2017-01-01","3519.00"
2002,9,8,"2017-01-01","208584.00"
2003,9,2,"2017-01-01","29920.00"
2004,9,9,"2017-01-01","3892.00"
2005,3,8,"2017-01-01","484163.00"
2006,3,2,"2017-01-01","37310.00"
2007,3,9,"2017-01-01","5707.00"
2008,5,8,"2017-01-01","422676.00"
2009,5,2,"2017-01-01","50553.00"
2010,5,9,"2017-01-01","3520.00"
2011,4,8,"2017-01-01","493306.00"
2012,4,2,"2017-01-01","51554.00"
2013,4,9,"2017-01-01","3709.00"
2014,10,8,"2017-02-01","489625.00"
2015,10,2,"2017-02-01","32213.00"
2016,10,9,"2017-02-01","5417.00"
2017,11,8,"2017-02-01","278812.00"
2018,11,2,"2017-02-01","29139.00"
2019,11,9,"2017-02-01","4833.00"
2020,8,8,"2017-02-01","316167.00"
2021,8,2,"2017-02-01","44160.00"
2022,8,9,"2017-02-01","4315.00"
2023,2,8,"2017-02-01","242849.00"
2024,2,2,"2017-02-01","48384.00"
2025,2,9,"2017-02-01","4062.00"
2026,1,8,"2017-02-01","348056.00"
2027,1,2,"2017-02-01","43858.00"
2028,1,9,"2017-02-01","5300.00"
2029,6,8,"2017-02-01","453588.00"
2030,6,2,"2017-02-01","36411.00"
2031,6,9,"2017-02-01","4340.00"
2032,7,8,"2017-02-01","420459.00"
2033,7,2,"2017-02-01","48369.00"
2034,7,9,"2017-02-01","3067.00"
2035,9,8,"2017-02-01","304603.00"
2036,9,2,"2017-02-01","37460.00"
2037,9,9,"2017-02-01","5195.00"
2038,3,8,"2017-02-01","373059.00"
2039,3,2,"2017-02-01","39327.00"
2040,3,9,"2017-02-01","5592.00"
2041,5,8,"2017-02-01","267281.00"
